D0745,A009,0,0,31,F0542
D0745,B2278,10,32,-31,F0542
D0745,A009,42,42,26,F0567
D0745,A009,42,42,7,F0605
D0745,A009,42,42,87,F0518
D0745,B4844,50,70,-26,F0567
D0745,B7887,73,86,-7,F0605
D0745,A009,93,93,38,F0613
D0745,B0248,106,139,-87,F0518
D0745,A009,152,152,44,F0612
D0745,A009,152,152,49,F0531
D0745,B9081,159,184,-44,F0612
D0745,B9131,201,224,-38,F0613
D0745,B1333,228,254,-49,F0531
D0745,A021,327,327,46,F1637
D0745,A021,327,327,55,F1664
D0745,A023,371,371,26,F1803
D0745,B2271,418,438,-26,F1803
D0745,B7759,463,490,-55,F1664
D0745,B6052,528,553,-46,F1637
D0746,A007,0,0,24,F0349
D0746,A007,0,0,96,F0324
D0746,B1347,13,47,-96,F0324
D0746,A007,60,60,45,F0316
D0746,A007,60,60,55,F0366
D0746,B5741,71,98,-55,F0366
D0746,A007,109,109,56,F0332
D0746,B1951,118,145,-56,F0332
D0746,B0624,152,177,-45,F0316
D0746,B3823,196,216,-24,F0349
D0746,S557,236,242,1,E3909
D0746,S494,269,276,1,E3547
D0746,S495,276,277,2,E3554
D0746,B7533,278,286,-1,E3547
D0746,B1416,287,296,-2,E3554
D0746,B4201,321,329,-1,E3909
D0746,S234,351,351,2,E2053
D0746,A003,354,354,44,F0091
D0746,B0849,358,367,-2,E2053
D0746,B2252,372,397,-44,F0091
D0746,S353,406,418,4,E2765
D0746,B0396,421,432,-4,E2765
D0746,S115,465,575,3,E1503
D0746,B4379,582,592,-3,E1503
D0747,A028,0,0,46,F2386
D0747,A028,0,0,83,F2329
D0747,B5673,4,29,-46,F2386
D0747,B0878,44,76,-83,F2329
D0747,A028,88,88,22,F2320
D0747,A028,88,88,78,F2400
D0747,A028,88,88,38,F2402
D0747,B0122,92,111,-22,F2320
D0747,B6988,117,140,-38,F2402
D0747,A028,150,150,25,F2383
D0747,A028,150,150,27,F2356
D0747,B5506,164,184,-25,F2383
D0747,A028,198,198,27,F2399
D0747,B6713,210,231,-27,F2399
D0747,B2847,232,253,-27,F2356
D0747,A028,266,266,61,F2406
D0747,B7267,287,315,-61,F2406
D0747,B6751,316,347,-78,F2400
D0747,S544,378,402,1,E3855
D0747,B0336,408,416,-1,E3855
D0747,A028,448,448,17,F2407
D0747,B7630,461,478,-17,F2407
D0747,A006,505,505,79,F0249
D0747,A006,505,505,52,F0272
D0747,B5830,529,556,-52,F0272
D0747,B3721,558,590,-79,F0249
D0748,A004,0,0,58,F0132
D0748,B0112,8,36,-58,F0132
D0748,A025,66,66,71,F2136
D0748,B8637,78,108,-71,F2136
D0748,A028,132,132,69,F2319
D0748,A028,132,132,47,F2344
D0748,B0066,149,179,-69,F2319
D0748,B1754,183,209,-47,F2344
D0748,S557,232,244,1,E3903
D0748,B1804,249,257,-1,E3903
D0748,S449,293,303,3,E3278
D0748,B7776,305,315,-3,E3278
D0748,S494,324,330,2,E3540
D0748,S486,333,374,1,E3475
D0748,B5698,385,394,-2,E3540
D0748,B4093,403,411,-1,E3475
D0748,A025,436,436,89,F1991
D0748,A025,436,436,33,F2027
D0748,B0265,441,474,-89,F1991
D0748,B2561,494,516,-33,F2027
D0748,S305,551,555,3,E2461
D0748,B1740,558,568,-3,E2461
D0748,S224,580,584,1,E2024
D0748,B9097,587,595,-1,E2024
D0749,A024,0,0,32,F1906
D0749,A024,0,0,17,F1951
D0749,A024,0,0,66,F1921
D0749,B5593,7,24,-17,F1951
D0749,B1692,28,50,-32,F1906
D0749,B2859,55,84,-66,F1921
D0749,A024,88,88,69,F1915
D0749,B2617,98,128,-69,F1915
D0749,S224,135,256,1,E2020
D0749,B6540,472,480,-1,E2020
D0750,A023,49,49,10,F1859
D0750,A006,75,75,37,F0214
D0750,B0762,81,104,-37,F0214
D0750,A028,125,125,35,F2324
D0750,B0400,139,162,-35,F2324
D0750,A025,177,177,35,F1999
D0750,B0922,187,210,-35,F1999
D0750,A014,222,222,38,F0870
D0750,B5522,223,246,-38,F0870
D0750,S322,254,260,12,E2540
D0750,S352,269,274,1,E2763
D0750,B6864,278,286,-1,E2763
D0750,S251,296,298,2,E2129
D0750,S322,312,317,18,E2527
D0750,B8926,319,334,-12,E2540
D0750,S359,345,359,4,E2774
D0750,B4234,361,372,-4,E2774
D0750,B0149,383,392,-2,E2129
D0750,B1527,402,420,-18,E2527
D0750,B6578,473,487,-10,F1859
D0750,A023,497,497,12,F1852
D0750,B5802,504,519,-12,F1852
D0750,S260,564,565,1,E2220
D0750,B8442,570,578,-1,E2220
D0750,S282,578,579,3,E2375
D0750,B7948,585,595,-3,E2375
D0751,A001,0,0,89,F0004
D0751,A026,92,92,45,F2168
D0751,B2402,103,128,-45,F2168
D0751,S408,206,215,11,E2971
D0751,S373,229,238,1,E2831
D0751,S371,245,251,1,E2827
D0751,S377,252,254,2,E2874
D0751,B7011,256,264,-1,E2831
D0751,S377,266,280,1,E2868
D0751,B4485,281,289,-1,E2868
D0751,B5457,297,312,-11,E2971
D0751,B0008,314,323,-2,E2874
D0751,B7714,336,344,-1,E2827
D0751,S421,363,364,1,E3091
D0751,S392,373,374,1,E2926
D0751,B7888,375,383,-1,E2926
D0751,S428,395,396,1,E3136
D0751,B1442,397,405,-1,E3136
D0751,S457,408,425,1,E3306
D0751,B2352,432,440,-1,E3306
D0751,B4356,452,460,-1,E3091
D0751,B2822,470,503,-89,F0004
D0751,S428,518,543,3,E3174
D0751,B5474,545,555,-3,E3174
D0751,S395,561,571,15,E2931
D0751,B2233,575,592,-15,E2931
D0752,A003,0,0,75,F0080
D0752,B0354,7,38,-75,F0080
D0752,A025,68,68,46,F2124
D0752,A025,68,68,58,F2019
D0752,B8247,78,103,-46,F2124
D0752,B2069,107,135,-58,F2019
D0752,S121,185,228,3,E1515
D0752,B4779,235,245,-3,E1515
D0752,S199,251,259,2,E1820
D0752,B2860,359,368,-2,E1820
D0752,A021,437,437,50,F1671
D0752,B8059,477,503,-50,F1671
D0753,A030,0,0,1,F2667
D0753,A030,0,0,2,F2601
D0753,A030,0,0,9,F2532
D0753,A030,0,0,7,F2609
D0753,A030,0,0,6,F2541
D0753,A030,0,0,7,F2555
D0753,A030,0,0,9,F2652
D0753,A030,0,0,2,F2596
D0753,A030,0,0,2,F2572
D0753,A030,0,0,24,F2642
D0753,A030,0,0,7,F2542
D0753,A030,0,0,47,F2506
D0753,A030,0,0,14,F2619
