D0373,A020,0,0,32,F1520
D0373,B7935,31,53,-32,F1520
D0373,A020,84,84,53,F1532
D0373,A020,84,84,24,F1492
D0373,A020,84,84,11,F1411
D0373,A020,84,84,26,F1339
D0373,A020,84,84,5,F1550
D0373,A020,84,84,9,F1476
D0373,A020,84,84,7,F1408
D0373,B8817,106,118,-5,F1550
D0373,B3643,135,148,-7,F1408
D0373,A020,152,152,9,F1517
D0373,A020,152,152,7,F1367
D0373,B3803,159,174,-11,F1411
D0373,B6365,195,209,-9,F1476
D0373,B2313,218,231,-7,F1367
D0373,A020,257,257,8,F1543
D0373,A020,257,257,18,F1327
D0373,B0954,284,302,-18,F1327
D0373,B7757,332,346,-9,F1517
D0373,B8659,375,388,-8,F1543
D0373,A020,406,406,37,F1386
D0373,B1306,438,458,-26,F1339
D0373,B8280,476,503,-53,F1532
D0373,B6982,511,531,-24,F1492
D0373,B2930,536,559,-37,F1386
D0374,A024,0,0,51,F1960
D0374,A024,0,0,77,F1952
D0374,B6852,5,31,-51,F1960
D0374,B5848,33,64,-77,F1952
D0374,A024,67,67,53,F1979
D0374,A024,67,67,80,F1897
D0374,B8615,70,97,-53,F1979
D0374,A006,150,150,39,F0290
D0374,B7075,165,189,-39,F0290
D0374,A025,209,209,55,F1996
D0374,S359,231,238,4,E2777
D0374,B6179,240,251,-4,E2777
D0374,S361,258,279,1,E2791
D0374,S354,281,282,2,E2767
D0374,B3401,282,291,-2,E2767
D0374,B0541,308,335,-55,F1996
D0374,B4111,350,358,-1,E2791
D0374,S352,360,369,1,E2761
D0374,B0586,371,379,-1,E2761
D0374,A024,397,397,60,F1918
D0374,B2754,402,430,-60,F1918
D0374,S184,434,441,2,E1774
D0374,S174,448,454,16,E1738
D0374,B4340,456,473,-16,E1738
D0374,B2754,474,483,-2,E1774
D0374,S181,487,493,21,E1759
D0374,B1499,497,516,-21,E1759
D0374,S268,524,532,1,E2321
D0374,B6997,535,543,-1,E2321
D0374,B0647,555,587,-80,F1897
D0375,A030,0,0,9,F2661
D0375,A030,0,0,13,F2673
D0375,A030,0,0,11,F2508
D0375,A030,0,0,35,F2574
D0375,B8110,14,28,-9,F2661
D0375,B3828,35,58,-35,F2574
D0375,A030,68,68,8,F2578
D0375,A030,68,68,3,F2651
D0375,A030,68,68,28,F2594
D0375,A030,68,68,4,F2533
D0375,A030,68,68,3,F2668
D0375,A030,68,68,2,F2586
D0375,A030,68,68,13,F2615
D0375,A030,68,68,23,F2643
D0375,A030,68,68,5,F2677
D0375,A030,68,68,8,F2656
D0375,A030,68,68,9,F2605
D0375,A030,68,68,4,F2653
D0375,A030,68,68,6,F2666
D0375,B1457,75,86,-4,F2533
D0375,B7550,112,122,-3,F2651
D0375,A030,142,142,2,F2540
D0375,A030,142,142,5,F2641
D0375,B7643,169,180,-4,F2653
D0375,B4130,189,202,-8,F2578
D0375,B5845,217,233,-13,F2615
D0375,B8869,251,263,-5,F2677
D0375,B4446,276,285,-2,F2586
D0375,B5372,313,327,-9,F2605
D0375,B7815,332,345,-8,F2656
D0375,B8513,354,364,-3,F2668
D0375,B8739,389,405,-13,F2673
D0375,B7190,410,429,-23,F2643
D0375,B0224,431,446,-11,F2508
D0375,B4887,474,495,-28,F2594
D0375,B7049,499,511,-5,F2641
D0375,B8416,523,535,-6,F2666
D0375,B2026,559,568,-2,F2540
D0376,A024,50,50,81,F1950
D0376,A023,105,105,28,F1809
D0376,B2677,115,136,-28,F1809
D0376,S387,229,240,2,E2915
D0376,B2414,240,249,-2,E2915
D0376,S395,254,254,11,E2937
D0376,S428,261,261,2,E3179
D0376,S428,261,273,2,E3133
D0376,B7377,277,292,-11,E2937
D0376,S428,296,297,1,E3134
D0376,S428,297,306,2,E3160
D0376,S428,306,310,2,E3145
D0376,B3708,313,322,-2,E3160
D0376,B5965,336,345,-2,E3179
D0376,B1442,361,370,-2,E3133
D0376,B1442,370,378,-1,E3134
D0376,B2276,379,388,-2,E3145
D0376,B5475,445,477,-81,F1950
D0376,S421,532,533,1,E3107
D0376,S401,537,551,1,E2953
D0376,B3782,554,562,-1,E2953
D0376,S414,563,575,2,E3018
D0376,B7096,577,585,-1,E3107
D0376,B7377,588,597,-2,E3018
D0377,A017,0,0,5,F1110
D0377,A017,0,0,21,F1087
D0377,A017,0,0,10,F1097
D0377,A017,0,0,23,F1107
D0377,A017,0,0,22,F1105
D0377,A017,0,0,37,F1041
D0377,A017,0,0,12,F1111
D0377,B1830,7,30,-37,F1041
D0377,A017,37,37,18,F1045
D0377,A017,37,37,26,F1068
D0377,B6185,47,66,-21,F1087
D0377,A017,76,76,18,F1093
D0377,B7072,91,109,-18,F1093
D0377,B4464,113,133,-26,F1068
D0377,B8951,138,153,-12,F1111
D0377,B8692,160,179,-22,F1105
D0377,B7530,184,198,-10,F1097
D0377,B2096,210,228,-18,F1045
D0377,A017,249,249,34,F1082
D0377,A017,249,249,22,F1034
D0377,A017,249,249,40,F1077
D0377,B8877,256,268,-5,F1110
D0377,B5005,279,303,-40,F1077
D0377,B8845,308,327,-23,F1107
D0377,B1341,342,361,-22,F1034
D0377,B5512,387,409,-34,F1082
D0377,A023,539,539,42,F1784
D0377,B0980,568,592,-42,F1784
D0378,A009,0,0,38,F0610
D0378,A009,0,0,18,F0580
D0378,A009,0,0,63,F0565
D0378,B6018,4,22,-18,F0580
D0378,B4645,31,60,-63,F0565
D0378,A009,70,70,15,F0520
D0378,A009,70,70,31,F0602
D0378,A009,70,70,5,F0597
D0378,A009,70,70,32,F0607
D0378,B8582,79,102,-38,F0610
D0378,B0364,105,122,-15,F0520
D0378,A009,133,133,65,F0606
D0378,B7771,139,161,-31,F0602
D0378,A009,167,167,32,F0545
D0378,B8011,179,201,-32,F0607
D0378,A009,213,213,8,F0611
D0378,B8923,241,254,-8,F0611
D0378,B2396,265,287,-32,F0545
D0378,B7979,293,322,-65,F0606
D0378,B7338,328,340,-5,F0597
D0378,A021,418,418,23,F1680
D0378,A021,418,418,46,F1645
D0378,A021,418,418,41,F1663
D0378,B6472,431,456,-46,F1645
D0378,B7712,463,487,-41,F1663
D0378,A021,496,496,19,F1635
D0378,B5828,508,526,-19,F1635
D0378,B8967,549,568,-23,F1680
D0379,A022,0,0,27,F1686
D0379,A022,0,0,89,F1706
D0379,B2684,5,38,-89,F1706
D0379,A022,43,43,45,F1730
D0379,A022,43,43,22,F1763
D0379,A022,43,43,36,F1699
D0379,B5053,49,74,-45,F1730
D0379,B1666,79,102,-36,F1699
D0379,A022,110,110,17,F1747
D0379,A022,110,110,39,F1691
D0379,B8646,119,138,-22,F1763
D0379,B0808,142,166,-39,F1691
D0379,B7052,170,187,-17,F1747
D0379,B0214,189,210,-27,F1686
D0379,S198,249,254,3,E1818
D0379,S236,258,259,2,E2058
D0379,S174,270,273,9,E1733
D0379,B8654,279,289,-3,E1818
D0379,S153,297,305,1,E1643
D0379,B0827,308,316,-1,E1643
D0379,B2450,326,335,-2,E2058
D0379,S168,340,341,2,E1712
D0379,B1402,343,352,-2,E1712
D0379,B2339,356,370,-9,E1733
D0379,S181,383,387,19,E1762
D0379,S115,408,415,3,E1504
D0379,S110,419,429,3,E1484
D0379,B2460,433,443,-3,E1484
D0379,B6741,451,461,-3,E1504
D0379,B2036,477,495,-19,E1762
D0379,S253,507,542,1,E2136
D0379,B0291,569,577,-1,E2136
D0380,A016,0,0,55,F0952
D0380,A016,0,0,58,F0943
D0380,B2215,4,31,-55,F0952
D0380,B1424,40,68,-58,F0943
D0380,A016,78,78,54,F0992
D0380,A016,78,78,65,F1009
D0380,B6519,91,118,-54,F0992
D0380,A016,131,131,38,F0990
D0380,S211,210,214,1,E1921
D0380,S253,226,227,1,E2138
D0380,S252,227,231,1,E2134
D0380,B7990,231,239,-1,E2134
D0380,S252,239,242,1,E2133
D0380,B4008,246,254,-1,E2138
D0380,B0690,255,263,-1,E2133
D0380,S294,278,278,2,E2425
D0380,B6485,281,290,-2,E2425
D0380,B0291,304,312,-1,E1921
D0380,S364,327,327,1,E2801
D0380,B7454,327,335,-1,E2801
D0380,B6336,367,390,-38,F0990
D0380,S334,393,401,6,E2615
D0380,B8217,408,437,-65,F1009
D0380,A016,440,440,58,F0958
D0380,B7250,463,475,-6,E2615
D0380,B2808,492,520,-58,F0958
D0380,S334,531,559,3,E2607
D0380,B4873,587,597,-3,E2607
D0381,A026,0,0,8,F2236
D0381,A026,0,0,25,F2160
D0381,A026,0,0,10,F2193
D0381,B1552,5,25,-25,F2160
D0381,B5082,28,42,-10,F2193
D0381,B8867,56,69,-8,F2236
D0381,S259,184,211,1,E2162
D0381,B6278,475,483,-1,E2162
D0382,A029,0,0,40,F2452
D0382,A029,0,0,31,F2502
D0382,A029,0,0,34,F2497
D0382,A029,0,0,35,F2444
D0382,B8826,5,27,-31,F2502
D0382,B2691,32,56,-40,F2452
D0382,B8053,64,86,-34,F2497
D0382,A029,97,97,73,F2429
