D0249,A017,0,0,24,F1036
D0249,A017,0,0,41,F1085
D0249,A017,0,0,49,F1038
D0249,A017,0,0,19,F1042
D0249,A017,0,0,7,F1089
D0249,B1472,5,25,-24,F1036
D0249,B5680,30,54,-41,F1085
D0249,A017,57,57,15,F1061
D0249,A017,57,57,19,F1065
D0249,A017,57,57,11,F1028
D0249,B1700,72,98,-49,F1038
D0249,A017,113,113,67,F1030
D0249,B1984,132,150,-19,F1042
D0249,B0567,159,174,-11,F1028
D0249,S227,262,263,2,E2035
D0249,B2487,265,274,-2,E2035
D0249,S322,286,291,21,E2532
D0249,B0280,295,314,-21,E2532
D0249,B4387,405,423,-19,F1065
D0249,B0705,430,460,-67,F1030
D0249,B6664,465,478,-7,F1089
D0249,B3884,500,517,-15,F1061
D0249,A017,546,546,8,F1066
D0249,A017,546,546,56,F1073
D0249,B4778,551,578,-56,F1073
D0249,B4420,585,598,-8,F1066
D0250,A001,0,0,78,F0008
D0250,B6721,1,32,-78,F0008
D0250,A028,99,99,17,F2423
D0250,B9002,103,120,-17,F2423
D0250,A028,124,124,46,F2357
D0250,B3007,137,162,-46,F2357
D0250,S396,226,228,1,E2940
D0250,S428,240,248,2,E3132
D0250,S428,248,253,5,E3167
D0250,B5474,255,267,-5,E3167
D0250,S428,269,269,2,E3168
D0250,S428,269,271,2,E3144
D0250,S421,273,278,1,E3093
D0250,B2276,279,288,-2,E3144
D0250,S428,288,291,2,E3159
D0250,S421,293,293,1,E3079
D0250,B1442,295,304,-2,E3132
D0250,B5518,312,320,-1,E2940
D0250,B5474,329,338,-2,E3168
D0250,S443,342,344,2,E3233
D0250,B3708,347,356,-2,E3159
D0250,B5226,361,369,-1,E3093
D0250,S428,372,378,2,E3156
D0250,B1442,379,387,-1,E3079
D0250,S446,389,391,3,E3259
D0250,B5284,394,404,-3,E3259
D0250,S428,408,408,2,E3173
D0250,B3037,412,421,-2,E3156
D0250,B0456,430,439,-2,E3233
D0250,S415,442,451,2,E3028
D0250,B5474,451,460,-2,E3173
D0250,B4038,464,473,-2,E3028
D0250,S441,474,484,6,E3226
D0250,B3852,486,498,-6,E3226
D0250,S421,500,515,14,E3106
D0250,S421,515,533,10,E3082
D0250,B1456,551,565,-10,E3082
D0250,B7096,581,597,-14,E3106
D0251,A004,0,0,71,F0156
D0251,A004,0,0,39,F0138
D0251,B7409,1,31,-71,F0156
D0251,B1563,34,58,-39,F0138
D0251,A025,87,87,40,F2126
D0251,A025,87,87,80,F2022
D0251,B8330,92,116,-40,F2126
D0251,A028,143,143,12,F2426
D0251,A028,143,143,14,F2418
D0251,B9164,152,167,-12,F2426
D0251,B8396,175,191,-14,F2418
D0251,S486,222,223,2,E3474
D0251,S359,247,256,6,E2778
D0251,S326,263,266,1,E2555
D0251,B2304,267,275,-1,E2555
D0251,B3464,304,313,-2,E3474
D0251,B6179,338,350,-6,E2778
D0251,B2214,371,403,-80,F2022
D0251,S442,407,413,1,E3229
D0251,A025,419,419,40,F1995
D0251,A025,419,419,40,F2017
D0251,B1103,421,429,-1,E3229
D0251,B1868,433,457,-40,F2017
D0251,B0536,468,492,-40,F1995
D0251,S498,494,502,2,E3574
D0251,B7064,505,514,-2,E3574
D0251,A025,525,525,48,F2105
D0251,B6994,537,563,-48,F2105
D0252,A003,0,0,94,F0081
D0252,B0692,2,36,-94,F0081
D0252,A027,69,69,38,F2312
D0252,B8628,75,98,-38,F2312
D0252,A003,135,135,82,F0083
D0252,A003,135,135,32,F0131
D0252,B1336,137,169,-82,F0083
D0252,A003,171,171,90,F0106
D0252,B4662,175,208,-90,F0106
D0252,S257,210,213,5,E2144
D0252,B4218,214,226,-5,E2144
D0252,S247,227,232,2,E2107
