D0001,A001,0,0,89,F0004
D0001,B2822,0,33,-89,F0004
D0001,A001,34,34,96,F0007
D0001,B5403,36,70,-96,F0007
D0001,A001,73,73,77,F0005
D0001,A001,73,73,57,F0010
D0001,B3889,75,106,-77,F0005
D0001,B8015,109,137,-57,F0010
D0001,A001,139,139,19,F0002
D0001,A001,139,139,93,F0003
D0001,A001,139,139,8,F0006
D0001,B0753,140,174,-93,F0003
D0001,A001,176,176,78,F0008
D0001,B6721,177,208,-78,F0008
D0001,B4505,211,224,-8,F0006
D0001,A001,226,226,52,F0011
D0001,A001,226,226,69,F0009
D0001,B0402,229,247,-19,F0002
D0001,B8063,248,275,-52,F0011
D0001,B7888,279,309,-69,F0009
D0001,A001,313,313,90,F0001
D0001,B0008,317,350,-90,F0001
D0002,A002,0,0,84,F0069
D0002,B7770,1,33,-84,F0069
D0002,A002,34,34,54,F0058
D0002,A002,34,34,73,F0042
D0002,B6709,34,61,-54,F0058
D0002,A002,62,62,51,F0027
D0002,B2320,64,90,-51,F0027
D0002,B4782,91,122,-73,F0042
D0002,A002,124,124,73,F0039
D0002,A002,124,124,33,F0055
D0002,B4084,125,156,-73,F0039
D0002,A002,158,158,62,F0026
D0002,B2195,163,192,-62,F0026
D0002,B6275,193,215,-33,F0055
D0002,S422,231,240,3,E3114
D0002,S414,241,245,1,E3016
D0002,B5474,246,256,-3,E3114
D0002,B7096,257,265,-1,E3016
D0002,S428,267,271,2,E3144
D0002,S428,271,273,6,E3169
D0002,S421,275,277,1,E3097
D0002,S419,277,283,4,E3068
D0002,S428,285,293,2,E3170
D0002,S419,295,295,10,E3063
D0002,B5474,295,304,-2,E3170
D0002,S428,306,314,1,E3171
D0002,S428,314,318,2,E3146
D0002,B2276,318,327,-2,E3144
D0002,S428,328,328,1,E3172
D0002,B6490,330,341,-4,E3068
D0002,S421,342,343,2,E3099
D0002,B5474,343,355,-6,E3169
D0002,B5474,355,363,-1,E3171
D0002,B5474,363,371,-1,E3097
D0002,B5474,371,385,-10,E3063
D0002,B5474,385,394,-2,E3099
D0002,B2276,396,405,-2,E3146
D0002,S428,405,408,2,E3173
D0002,S415,410,416,1,E3029
D0002,B5474,416,424,-1,E3172
D0002,B5474,424,433,-2,E3173
D0002,S441,437,446,2,E3228
D0002,S415,450,451,2,E3028
D0002,B5474,451,459,-1,E3029
D0002,B6490,461,470,-2,E3228
D0002,B4038,473,482,-2,E3028
D0002,S441,483,484,6,E3226
D0002,B3852,486,498,-6,E3226
D0002,S436,499,504,1,E3219
D0002,B5474,506,514,-1,E3219
D0002,S421,514,515,14,E3106
D0002,S428,517,531,1,E3154
D0002,B2637,533,541,-1,E3154
D0002,B7096,545,561,-14,E3106
D0002,S428,562,578,3,E3182
D0002,B6490,580,590,-3,E3182
D0003,A003,0,0,82,F0083
D0003,B1336,2,34,-82,F0083
D0003,A003,37,37,5,F0101
D0003,A003,37,37,59,F0095
D0003,A003,37,37,58,F0079
D0003,B2627,38,66,-59,F0095
D0003,A003,67,67,56,F0113
D0003,B5900,67,94,-56,F0113
D0003,A003,95,95,64,F0126
D0003,B8300,100,129,-64,F0126
D0003,B0149,132,160,-58,F0079
D0003,A003,163,163,23,F0109
D0003,A003,163,163,25,F0096
D0003,A003,163,163,87,F0128
D0003,B3145,168,188,-25,F0096
D0003,B8591,191,224,-87,F0128
D0003,A003,226,226,91,F0098
D0003,B4934,228,247,-23,F0109
D0003,B3290,249,283,-91,F0098
D0003,A003,284,284,84,F0093
D0003,B2373,286,318,-84,F0093
D0003,A003,320,320,98,F0114
