D0001,A001,0,0,89,F0004
D0001,B2822,0,33,-89,F0004
D0001,A001,33,33,52,F0011
D0001,A001,33,33,77,F0005
D0001,B8063,36,63,-52,F0011
D0001,B3889,64,95,-77,F0005
D0001,A122,98,98,86,F9067
D0001,B3693,99,132,-86,F9067
D0001,A122,133,133,68,F9062
D0001,B1995,134,164,-68,F9062
D0001,A122,165,165,94,F9068
D0001,B3917,166,200,-94,F9068
D0001,S408,201,215,11,E2971
D0001,B5457,217,232,-11,E2971
D0001,S422,239,240,3,E3114
D0001,S428,242,253,5,E3167
D0001,B5474,255,265,-3,E3114
D0001,S415,265,267,1,E3022
D0001,S415,267,271,1,E3023
D0001,B5474,271,283,-5,E3167
D0001,S419,283,284,7,E3062
D0001,B5474,284,297,-7,E3062
D0001,S421,297,301,1,E3085
D0001,B2276,302,310,-1,E3023
D0001,S428,310,310,2,E3145
D0001,S428,310,318,2,E3146
D0001,B2276,318,327,-2,E3146
D0001,S428,327,329,3,E3135
D0001,B2276,329,338,-2,E3145
D0001,S421,339,343,2,E3099
D0001,S428,345,345,3,E3147
D0001,B2276,345,355,-3,E3147
D0001,B2276,355,363,-1,E3022
D0001,S428,363,365,6,E3148
D0001,B2276,365,373,-1,E3085
D0001,S428,373,378,2,E3156
D0001,S446,380,391,3,E3259
D0001,S428,393,396,1,E3136
D0001,B2276,396,408,-6,E3148
D0001,S428,408,408,2,E3173
D0001,B1442,409,417,-1,E3136
D0001,B1442,417,427,-3,E3135
D0001,B5474,429,438,-2,E3099
D0001,B5474,438,447,-2,E3173
D0001,S415,447,451,2,E3028
D0001,B5284,456,466,-3,E3259
D0001,B3037,468,477,-2,E3156
D0001,B4038,481,490,-2,E3028
D0001,S436,492,504,1,E3219
D0001,B5474,506,514,-1,E3219
D0001,S421,514,515,14,E3106
D0001,S428,517,524,2,E3149
D0001,S428,524,531,1,E3154
D0001,S428,531,531,1,E3150
D0001,B2637,533,541,-1,E3154
D0001,S428,543,543,3,E3174
D0001,B7096,544,560,-14,E3106
D0001,A093,561,561,81,F6968
D0001,S421,564,564,2,E3080
D0001,B1442,566,575,-2,E3080
D0001,S428,576,578,3,E3182
D0001,S428,578,584,1,E3151
D0001,B2276,584,592,-1,E3151
D0001,S428,592,598,10,E3175
D0001,S428,598,598,3,E3137
D0001,S428,598,603,3,E3163
D0001,S428,603,604,1,E3162
D0001,B2276,604,612,-1,E3150
D0001,S428,612,613,2,E3152
D0001,B2276,613,622,-2,E3149
D0001,B5474,623,633,-3,E3174
D0001,B3782,634,642,-1,E3162
D0001,B5474,643,657,-10,E3175
D0001,B6490,658,668,-3,E3182
D0001,B2276,669,678,-2,E3152
D0001,B1442,679,689,-3,E3137
D0001,B3852,693,703,-3,E3163
D0001,B3852,703,735,-81,F6968
D0002,A002,0,0,54,F0020
D0002,B1348,2,29,-54,F0020
D0002,A002,31,31,52,F0015
D0002,A002,31,31,84,F0069
D0002,B0574,33,60,-52,F0015
D0002,B7770,61,93,-84,F0069
D0002,A002,94,94,51,F0027
D0002,A002,94,94,72,F0045
D0002,B2320,96,122,-51,F0027
D0002,B5004,123,153,-72,F0045
D0002,A002,154,154,18,F0014
D0002,A002,154,154,54,F0058
D0002,B6709,154,181,-54,F0058
D0002,A002,181,181,33,F0064
D0002,A002,181,181,39,F0035
D0002,A002,181,181,37,F0051
D0002,B5860,187,210,-37,F0051
D0002,S336,210,212,1,E2657
D0002,S336,212,221,1,E2660
D0002,S335,221,226,3,E2646
D0002,S335,226,231,1,E2637
D0002,S335,231,234,2,E2643
