D0001,A073,0,0,49,F5900
D0001,B4467,2,28,-49,F5900
D0001,A064,34,34,94,F5126
D0001,B4780,34,68,-94,F5126
D0001,A064,68,68,77,F5130
D0001,A064,68,68,59,F5128
D0001,B9181,69,100,-77,F5130
D0001,B8374,101,129,-59,F5128
D0001,A115,131,131,14,F8536
D0001,A115,131,131,77,F8544
D0001,A115,131,131,19,F8543
D0001,B2926,132,148,-14,F8536
D0001,B4570,149,180,-77,F8544
D0001,B4525,181,199,-19,F8543
D0001,S376,199,212,2,E2863
D0001,B4580,215,224,-2,E2863
D0001,S374,227,238,2,E2852
D0001,S374,238,250,2,E2845
D0001,S374,250,255,2,E2835
D0001,S374,255,267,2,E2840
D0001,S365,271,278,1,E2804
D0001,S374,282,285,2,E2841
D0001,B5907,286,295,-2,E2845
D0001,B3260,296,305,-2,E2835
D0001,B0560,306,315,-2,E2840
D0001,B0560,315,324,-2,E2841
D0001,B8584,325,334,-2,E2852
D0001,B5468,339,347,-1,E2804
D0001,S344,351,352,2,E2730
D0001,S359,358,359,4,E2774
D0001,B4234,361,372,-4,E2774
D0001,B8214,374,383,-2,E2730
D0001,S374,390,400,4,E2850
D0001,S374,400,408,2,E2855
D0001,S374,408,408,3,E2853
D0001,S376,413,416,2,E2862
D0001,B0291,418,427,-2,E2862
D0001,B8560,431,442,-4,E2850
D0001,S375,446,456,1,E2858
D0001,B1713,458,466,-1,E2858
D0001,S374,469,470,2,E2837
D0001,S374,470,482,2,E2838
D0001,B8584,482,492,-3,E2853
D0001,B8828,494,503,-2,E2855
D0001,B3260,506,515,-2,E2838
D0001,B3260,515,524,-2,E2837
D0001,S374,525,540,3,E2843
D0001,S374,540,546,2,E2856
D0001,S381,556,569,1,E2888
D0001,A015,572,572,15,F0896
D0001,A015,572,572,27,F0898
D0001,A015,572,572,83,F0929
D0001,S374,583,586,2,E2854
D0001,B8584,586,595,-2,E2854
D0001,S382,597,606,1,E2892
D0001,B0560,609,619,-3,E2843
D0001,B8828,622,631,-2,E2856
D0001,B0805,636,644,-1,E2892
D0001,B8896,645,653,-1,E2888
D0001,B8896,653,685,-83,F0929
D0001,B3355,687,708,-27,F0898
D0001,B3100,712,729,-15,F0896
D0002,A002,0,0,54,F0020
D0002,B1348,2,29,-54,F0020
D0002,A002,31,31,52,F0015
D0002,A002,31,31,84,F0069
D0002,B0574,33,60,-52,F0015
D0002,B7770,61,93,-84,F0069
D0002,A002,94,94,51,F0027
D0002,A002,94,94,72,F0045
D0002,B2320,96,122,-51,F0027
D0002,B5004,123,153,-72,F0045
D0002,A002,154,154,54,F0058
D0002,B6709,154,181,-54,F0058
D0002,A002,181,181,37,F0051
D0002,A002,181,181,53,F0061
D0002,A002,181,181,40,F0018
D0002,B5860,187,210,-37,F0051
D0002,S336,210,212,2,E2659
D0002,S336,212,212,1,E2657
D0002,B5825,215,224,-2,E2659
D0002,S335,227,231,1,E2637
D0002,S362,236,240,3,E2797
D0002,A002,241,241,18,F0014
D0002,B9186,243,253,-3,E2797
D0002,B3215,255,263,-1,E2637
D0002,S335,265,266,3,E2644
D0002,S335,266,266,2,E2635
D0002,B7554,268,278,-3,E2644
D0002,S335,280,280,3,E2647
D0002,S335,280,283,2,E2638
D0002,B2955,284,292,-1,E2657
D0002,S327,294,302,1,E2562
D0002,B5865,305,313,-1,E2562
D0002,S312,318,319,1,E2484
D0002,B7600,324,332,-1,E2484
D0002,B7600,332,342,-3,E2647
D0002,B3215,344,353,-2,E2638
D0002,B2955,354,363,-2,E2635
D0002,S335,364,379,3,E2648
D0002,S336,379,404,2,E2661
D0002,B7600,406,416,-3,E2648
D0002,S358,422,425,3,E2773
D0002,S312,433,443,2,E2482
D0002,B6932,450,459,-2,E2661
D0002,B0420,463,472,-2,E2482
D0002,S335,475,485,2,E2649
D0002,S335,485,490,2,E2652
D0002,B5691,498,508,-3,E2773
D0002,S336,516,523,1,E2654
D0002,S335,523,536,5,E2653
D0002,S335,536,537,5,E2636
D0002,S335,537,541,3,E2642
D0002,B7600,543,552,-2,E2649
D0002,B2955,554,566,-5,E2636
D0002,S335,567,574,4,E2641
D0002,B7707,575,584,-2,E2652
D0002,B5860,584,595,-4,E2641
D0002,B7707,595,607,-5,E2653
D0002,B1006,608,616,-1,E2654
D0002,S335,618,626,3,E2650
D0002,B6932,628,638,-3,E2642
D0002,B6932,638,665,-53,F0061
D0002,B0531,668,686,-18,F0014
D0002,B1006,689,713,-40,F0018
D0002,B7600,714,724,-3,E2650
D0003,A003,0,0,67,F0105
D0003,B4639,1,31,-67,F0105
D0003,A003,32,32,56,F0113
D0003,B5900,32,59,-56,F0113
D0003,A003,59,59,91,F0098
D0003,B3290,60,94,-91,F0098
D0003,A003,95,95,58,F0079
D0003,A003,95,95,59,F0095
D0003,A003,95,95,23,F0109
D0003,B2627,96,124,-59,F0095
D0003,B4934,125,144,-23,F0109
D0003,A003,146,146,61,F0103
D0003,B0149,149,177,-58,F0079
D0003,B4139,178,206,-61,F0103
D0003,S257,207,213,5,E2144
D0003,S247,215,228,3,E2108
D0003,S247,228,232,2,E2107
D0003,S247,232,235,2,E2113
D0003,B4139,237,247,-3,E2108
D0003,S221,252,254,1,E1998
D0003,S245,258,258,2,E2099
D0003,S236,259,259,2,E2058
D0003,B4218,261,273,-5,E2144
D0003,S247,274,278,2,E2111
D0003,B8602,280,289,-2,E2113
D0003,B6482,292,301,-2,E2111
D0003,B1115,302,311,-2,E2099
D0003,S213,313,317,3,E1953
D0003,B3330,318,327,-2,E2107
D0003,B3330,327,337,-3,E1953
D0003,B6772,338,346,-1,E1998
D0003,B2450,348,357,-2,E2058
D0003,S220,357,359,1,E1989
D0003,S219,359,365,2,E1988
D0003,B5449,367,375,-1,E1989
D0003,S221,378,388,2,E2000
D0003,S192,390,391,1,E1789
D0003,B4849,393,401,-1,E1789
